Time,Q_in_m3_d,S1_in_mg_L,Temp_Factor,CH4_Prod_L_d
42,2.8021567571631545,3073.1284015766614,1.0972944341552473,7604.420921778888
43,4.161332298960543,1955.7233606730738,1.0992451927363418,6746.252896908679
44,5.311865273908044,2036.1176205356373,1.1011665428249418,6358.188069286158
45,7.273023936696374,2629.9992494653798,1.10305791508355,7462.446619569012
46,3.383727604675795,2008.3233326398317,1.104918749057747,6457.088278524427
47,3.870053650422367,2655.294461447831,1.1067484933422662,6253.64580113213
48,4.19311251852656,2121.478042376066,1.108546605744387,5805.031885005947
49,4.2533590563512735,3245.767636330711,1.110312553444598,6527.585130868417
50,4.30771661619435,1635.8293458058893,1.1120458131544833,5645.105514668364
51,3.468569964497034,2924.271151312189,1.1137458712717843,5696.947210013337
52,5.332216214676489,2801.503912297061,1.1154122240325908,6611.319024763066
53,4.904533157022901,2100.894875993261,1.1170443776606163,6333.538489754903
54,3.892781344868968,1475.8370348389476,1.1186418485135166,5178.926921665308
55,3.0911121261927756,2265.717787563925,1.1202041632262014,4677.884876468997
56,4.524381316230722,2901.0499429361344,1.1217308588511041,5586.837240470712
57,5.923808634940862,2418.599342644078,1.1232214829953622,6346.607911781925
58,4.092293385413196,2014.0827477666696,1.1246755939548712,5834.704934627217
59,4.008576061542228,2658.179484316879,1.1260927608451716,5916.705811376614
60,4.43187242080797,2585.840799758054,1.1274725637291292,6139.077596182904
61,5.874931939350561,1165.7660748451508,1.1288145937413705,5145.493293494334
62,4.263819433177731,2885.9193393782875,1.1301184532094395,5607.266873766598
63,2.800601925503215,2767.660109279762,1.1313837557716364,5358.415594063319
64,5.774788497463632,2663.5757520652687,1.1326101264915045,6402.742066374165
65,3.5039046722816116,1980.5194172642675,1.1337972019689322,5735.708257916197
66,4.801127729034897,2515.3339137616194,1.1349446304478366,6063.050567232917
67,5.797051773024764,1812.226768139236,1.1360520719203955,5863.299804972871
68,3.7859425180445996,2070.6362062279763,1.1371191982278002,5355.298474504426
69,4.9361370418899675,2041.3038901148675,1.1381456931574951,5331.338025645513
70,5.014189718066469,1636.804553932027,1.1391312525368795,4954.761839464993
71,4.261539764837975,3148.0753778908024,1.1400755843234387,5743.62145840759
72,5.193191499979705,2957.0171631031317,1.1409784086912844,6755.908523391214
73,5.769558561807985,2029.0896774751395,1.1418394581140714,6775.777837975651
74,3.365654818780204,1742.2810862122342,1.142658477444273,5799.786406032417
75,3.092110048118327,2218.1661893417427,1.143435223988786,5183.683195715895
76,4.0048641069694435,2051.973851125221,1.1441694675808451,4936.753256018473
77,4.697429409691481,2558.407644572311,1.1448609906482283,5493.723097289528
78,4.371281874215015,1828.0660615089553,1.145509588277726,5150.306720065677
79,4.397237042895148,2740.3455665723513,1.1461150682758632,5681.995155847404
80,5.070111763937072,2909.76319897534,1.1466772512258485,6600.929110055396
81,2.4402321546271124,1791.6405764690671,1.1471959705407415,5498.876301254257
82,2.432862660944265,1816.8091866989666,1.1476710725128139,4460.274373485118
83,2.972021225870943,1833.6638835441113,1.148102416359098,3884.391163722712
84,4.113072608783722,3140.0088421780456,1.148489874263103,5136.051584326199
85,5.0718747608565335,2480.2455236313717,1.14883333141269,5831.796690332264
86,5.569892798292872,2025.3961206793188,1.149132686034093,5921.71694306855
87,5.171422788065121,2130.6642728083484,1.1493878494220768,5915.6863146257
88,4.028603309704346,2959.393637536756,1.1495987459662234,6250.806255064447
89,4.564775312201346,3616.2965025039907,1.1497653131733347,7484.791201796683
90,3.69057253771078,1969.1494358289362,1.1498875016859524,6596.577377906372
91,4.756125392291751,2892.7660037715177,1.1499652752969836,7048.242366776076
92,5.221262618824118,2113.3019264979966,1.1499986109604285,6697.6423926295565
93,5.235365068291384,2470.571056993065,1.1499874987982106,6805.080584833602
94,5.039888763793911,2497.755316433066,1.1499319421031036,6860.702301200515
95,3.8321643048615472,2809.2673344575965,1.1498319573377551,6693.4897541599385
96,4.710563051270348,3011.7179208267535,1.1496875741298087,7240.84336899639
97,5.557727554548655,2654.3818448723287,1.1494988352631255,7641.67000614305
98,5.898936811603708,2817.147743569035,1.1492657966651045,8233.661375022197
99,4.711766462147293,2915.8659730829427,1.1489885273901121,8232.771127897537
100,2.7208641769251125,1897.5635818347027,1.1486671095990182,6442.870175638758
101,2.9247093896621967,1790.3155695746398,1.148301638534851,4968.554812094345
102,3.1486861355850717,2725.1832983642007,1.1478922224945745,4869.425145435759
103,3.707781608763068,2515.81269547612,1.1474389827969973,4994.326828175867
104,4.6718505083722235,2401.902706540701,1.1469420537468236,5440.363406771408
105,5.545972281958946,2422.3383710423022,1.1464015825948553,6117.693593600345
106,3.57694403446423,2120.112727535383,1.1458177294943592,5450.528706018288
107,3.9796661523519883,2316.001222838376,1.1451906674536096,5302.774101959312
108,5.139776408006554,3258.0771217752417,1.1445205822846223,6798.925974716132
109,4.804781068152871,2420.86692815666,1.1438076725480943,6809.376500204586
110,4.324533789458444,3111.72979948902,1.143052149494567,7216.015197380958
111,2.7224402956613676,2590.9695558918866,1.1422542370018256,6239.797804364686
112,4.184405947238254,2881.1553953680036,1.141414171508563,6492.047953076076
113,5.323084403208903,2412.103167159632,1.1405322019443147,6683.905552084062
114,2.9906096333062706,2396.6168988992426,1.139608589655697,5726.280985338135
115,2.9953823917367357,2831.7411355334807,1.138643608328964,5386.701121702795
116,3.9643134616526634,3280.604839795412,1.137637543908909,6231.30006863181
117,3.483722628611334,3292.304556910358,1.1365906945141324,6500.601594243247
118,4.734438501768314,2410.6489657084708,1.1355033703487027,6439.020195598979
119,5.367177321475988,3312.9796074867736,1.1343758936102364,7835.779384721544
120,5.255412235211296,2971.5663660980044,1.133208598394424,8291.621763603502
121,4.941350215443941,1972.6747548573567,1.1320018305960304,7138.191700183497
122,3.780326632013215,3067.2744013861648,1.1307559478063982,6902.538771023234
123,3.770245767721892,2562.4967800582176,1.1294713192074868,6329.192620731959
124,5.477374308543105,2185.7396437699103,1.128148325462474,6284.615847279265
125,4.2960287773204415,1788.7857853002995,1.1267873586029595,5363.883678474464
126,4.534621031087977,2707.380921629783,1.1253888219127957,5823.927648600491
127,4.301317955831755,2724.25668143807,1.1239531298085865,6111.873460450186
128,3.6189238939265738,2779.171683013271,1.1224807077168875,6039.204701108772
129,3.5063016177320243,2258.6098099828164,1.1209719919481418,5480.404663494261
130,4.320863797907414,2194.0550632821255,1.1194274295673923,5340.930402598596
131,4.314669905040495,2658.032013828299,1.1178474782618073,5710.478095087201
132,4.410962319999891,2794.9614124606446,1.116232606205056,6177.707578304483
133,4.377529265009896,2047.106564835405,1.1145832919185814,5746.137405472245
134,4.497925364843001,2003.1876113144872,1.1129000241298013,5385.933028042496
135,4.292424082227507,2388.0422473431245,1.1111833016272894,5435.145041647661
136,6.079111670732011,2426.63251378334,1.109433633112973,6228.896611355798
137,3.5982960406500957,2245.199513745395,1.1076515370513942,5739.653167873799
138,3.3216488235445896,3374.2384032093396,1.1058375415160766,6060.700588777505
139,4.607049064026203,2520.919774638164,1.1039921840330467,6283.982046828186
140,3.960401746115622,2847.5238042180235,1.1021160114215525,6417.715060649724
141,4.1644208883851155,1545.8902838784484,1.10020957963203,5386.443663375224
142,3.3626079077410687,2243.7040766191203,1.0982734535813627,4912.689255184775
143,4.481695737695231,2392.824692935179,1.0963082069854846,5208.390412084421
144,6.354592078286243,2103.3394357215393,1.0943144221893752,5751.831787189783
145,4.27053024194143,2789.646338627103,1.0922926899944991,6061.806437817591
146,4.162762269434818,3257.615251199519,1.0902436094837384,6711.384061133668
147,4.26297653531326,2595.45311533403,1.088167787843871,6735.662895805272
148,4.6986379691765725,1590.3305457027163,1.0860658401856487,5840.039703932695
149,3.960332138930473,2203.2297836227312,1.0839383893615264,5432.26122077108
150,4.762253765188966,2666.228592664666,1.0817860657810976,5903.9260689880375
151,5.00733855920024,2267.8306610787563,1.07960950722429,6002.0075895085665
152,4.19040228692612,2560.803859392555,1.0774093586523779,6032.957999923552
153,4.64291316692021,2243.30258098984,1.0751862720168663,5951.646003246483
154,5.865858866055225,2250.6324350035247,1.0729409060663035,6246.7419030017745
155,4.6000038834102055,2622.0412065265855,1.0706739261510796,6405.13834275565
156,5.260216313545978,1814.8946415735452,1.068386004026269,6001.680840014553
157,4.161426095720036,2197.7072965724383,1.0660778176525743,5674.4479840180275
158,4.898726430475729,2657.0539196420377,1.0637500509954332,6089.136498056343
159,2.849033113465405,2332.384084412648,1.0614033938223433,5535.89183515029
160,6.759822027475936,2149.6122046445553,1.05903854149847,6087.357820345695
161,2.964742726193327,2506.834826551249,1.0566561947805948,5638.864325407966
162,4.645420436571836,2253.722928620749,1.0542570596094651,5666.556115594277
163,5.506026987992264,2391.580535205322,1.0518418469006101,6068.8230333384945
164,4.9116007154332735,2402.0107983152852,1.0494112723336795,6213.285130648965
165,4.723073702576152,1771.2878925781674,1.046966056140374,5732.243681631735
166,5.440790440880285,2407.0989179218727,1.0445069228910235,6030.699905832725
167,6.187282178921361,2135.7905479177402,1.0420346012798825,6236.739779060385
168,4.126344060769712,1916.0826293810446,1.0395498239092011,5752.689559221983
169,4.826158562564097,2537.199957648674,1.0370533270721403,5973.8676227226
170,4.8960502953106015,1659.1639866928326,1.034545850534592,5538.188766348616
171,3.5598442127323797,2598.063285242506,1.0320281373159694,5441.181604931483
172,3.6352559762969143,1997.34109700479,1.0295009334690364,5092.454016843738
173,4.524664169914447,3061.5472025223385,1.0269649878588343,5830.680468882951
174,3.470267060717489,3233.105656912063,1.0244210519407775,6212.46162326077
175,3.0215835873984016,2433.918230172018,1.0218698795379813,5870.781602838805
176,5.078540322294789,2677.7579300706725,1.0193122266178871,6401.776226485941
177,4.122460445856115,3106.8389712120998,1.0167488510682543,6798.194997859457
178,4.5819174715856406,2674.9516926265974,1.0141805124725798,6937.322382498313
179,2.9742194076864568,2499.7066218158616,1.0116079718850195,6261.660791465187
180,5.142772492860299,2065.892827483147,1.009031991604869,6011.607301409828
181,4.034473745558596,2878.7721689304562,1.0064533349506797,6152.084447314207
182,4.275382437349562,2184.0750506857335,1.00387276603407,5824.251190666953
183,3.671790546114826,1907.0183442021803,1.0012910495333034,5152.109456590225
184,3.655018810381305,2074.043964080726,0.9987089504666968,4765.270628727339
185,3.197774206730446,2578.4504631767604,0.9961272339659302,4693.076597321561
186,5.287522718540927,2939.721301602184,0.9935466650493204,5860.608871387952
187,6.288885274158397,2596.3469424699456,0.9909680083951311,6728.013318804786
188,3.815668775901564,3287.319872301313,0.9883920281149805,7026.249533752607
189,2.880853880471687,1975.1189895374157,0.9858194875274201,6109.598287808181
190,4.619176641815253,2164.1378657554314,0.9832511489317458,5852.44952929765
191,4.184696342069117,2761.8893623774043,0.9806877733821129,6005.4286785640725
192,4.551899501076232,3529.4512107032197,0.9781301204620189,6976.4495446744695
193,4.045452319815723,1909.105759547023,0.9755789480592225,6279.393267233216
194,3.6881808688661617,3496.199151682858,0.9730350121411657,6661.300320490082
195,5.38635903341628,3264.9146502512262,0.9704990665309635,7684.787831306226
196,5.660418171469386,2218.9141851617537,0.9679718626840306,7458.726018445811
197,6.338116837181883,1617.6605844802714,0.9654541494654082,6614.068119253706
198,3.160160219664081,2158.091696999076,0.9629466729278597,5669.774928791521
199,5.605839104231135,2843.697743442024,0.960450176090799,6371.1634063141755
200,5.492621492014147,2292.9879724322063,0.9579653987201175,6452.292066173488
201,3.309975031209883,2532.9997386174473,0.9554930771089765,6035.993194413224
202,5.532391084546184,3337.5048755649823,0.953033943859626,7159.0439668195295
203,3.1539707435769486,2718.2226038728572,0.9505887276663205,6824.9631752607565
204,4.542859360245613,3330.272553833293,0.94815815309939,7426.35740733504
205,4.348535457716254,1137.9501604933507,0.9457429403905349,6063.247536971552
206,2.588438337743791,3206.525303994983,0.9433438052194053,5637.740034277538
207,3.8578350773851833,1284.393534149338,0.94096145850153,4590.426679777965
208,6.9004155539744705,3004.9005898361183,0.9385966061776568,6317.324787725105
209,4.729960181000902,2848.282533687056,0.9362499490045669,6715.4472268367535
210,3.195454869297134,3221.1707177444714,0.9339221823474257,6694.082314751112
211,4.900951085125622,2692.9799712035065,0.9316139959737312,6942.65971632109
212,4.276094438714506,3335.806345404714,0.9293260738489204,7373.103851894085
213,4.818216329388984,3001.3607692360674,0.9270590939336965,7699.949650644059
214,5.800433008178315,2591.239478319554,0.9248137279831337,7848.485539856643
215,2.8907761407187005,2023.4313488427624,0.9225906413476221,6663.5990833892865
216,5.57005636847614,2257.078230290089,0.9203904927757101,6511.504566772199
217,3.2411375720884266,2903.106638884709,0.9182139342189024,6147.5913185892
218,6.336577068058775,3497.1369712464502,0.9160616106384736,7769.776610310063
219,4.255715773156564,3280.2789391701353,0.9139341598143513,8063.895476350689
220,5.0959986467961516,3574.7416104480353,0.911832212156129,8853.997656007727
221,4.497650511718961,2621.27118256103,0.9097563905162616,8439.890978107782
222,5.0022695880705,2482.433840843787,0.9077073100055009,7943.289613291714
223,4.248223269571046,3072.3619708997776,0.9056855778106249,7739.430672023304
224,3.8662373022328658,2008.3823141193745,0.9036917930145154,6658.08009508435
225,4.862617906328282,2844.969182497699,0.9017265464186373,6811.040142893915
226,5.454094337822361,2778.500780050291,0.89979042036797,7149.788301817105
227,5.061400464944425,3081.669282783115,0.8978839885784476,7554.3925723724515
228,6.527203229323234,1604.483707556205,0.8960078159669534,6806.199282532761
229,4.068147357419558,3242.3890788007116,0.8941624584839234,6814.415621385765
230,5.911641556609831,3272.801745469146,0.8923484629486058,7748.739389526153
231,4.314213561419311,2228.4722631782615,0.8905663668870268,7268.74646206581
232,5.277226588536517,2646.315150025986,0.8888166983727106,7304.544266455254
233,4.861418667242369,2129.636376809092,0.8870999758701987,6820.1565261064725
234,4.309798464955699,2327.8622895939448,0.8854167080814186,6390.829898953467
235,5.18990748631878,3471.6192797800936,0.883767393794944,7224.1748273051035
236,5.875214785309228,1744.211992891106,0.8821525217381928,6769.950468865668
237,3.406395978063382,2875.8732444751026,0.8805725704326077,6427.965109286224
238,4.471386099865916,2028.4034454777018,0.8790280080518583,5993.655806563446
239,4.243521310867666,3325.95771654,0.8775192922831127,6424.647403202991
240,5.613349993270751,3430.195654254551,0.8760468701914136,7506.858635628606
241,5.130799609985633,2705.986337658975,0.8746111780872046,7735.248791512292
242,6.524406879469769,2924.988510617521,0.8732126413970405,8350.379218680799
243,4.254431406883985,1986.290934955159,0.871851674537526,7620.070854099734
244,4.6934252379985235,3285.5160867806167,0.8705286807925132,7818.790075359303
245,4.7965604022504245,1937.2974967405537,0.8692440521936018,7143.383771907853
246,6.909359055279756,2137.137267381469,0.8679981694039697,7008.070785629574
247,4.101437947321528,2568.346397941792,0.866791401605576,6628.296432846359
248,4.874809735175328,3436.223271800833,0.8656241063897636,7194.88419998258
249,3.4555074853339125,2192.304670176634,0.8644966296512974,6678.308017562752
250,3.495597050203075,3527.332254506594,0.8634093054858676,6853.941537836203
251,4.743761798729659,2964.3016976219783,0.862362456091091,7196.3524721326285
252,5.1093968763856425,2412.688408453923,0.8613563916710361,7117.335962040928
253,5.149660205127611,3002.7680161389208,0.8603914103443031,7448.255668935977
254,5.572502766030922,2125.807174663105,0.8594677980556853,7136.798344300873
255,4.252927186496494,2923.3412282251093,0.8585858284914369,7043.108011006011
256,4.799846983102472,2454.218072125561,0.8577457629981743,6866.18458493574
257,3.2650260423716873,2946.8739575933128,0.8569478505054332,6562.408505292163
258,5.47054440114417,2136.6431451713356,0.8561923274519055,6398.051231623187
259,4.404751171357917,2671.0351541558393,0.8554794177153777,6353.304089215922
260,6.27592888187676,1680.2678506246127,0.8548093325463904,5964.617393794982
261,4.649438890747139,2201.639278583045,0.8541822705056408,5687.679121438894
262,4.171922362268281,2940.9757614744185,0.8535984174051447,5857.952297311888
263,5.229293851686553,2718.0008806345127,0.8530579462531764,6270.712568270673
264,5.104889347348797,2881.248972845882,0.8525610172030027,6712.912617818457
265,5.019331882346567,2803.8819696549886,0.8521077775054254,7036.700391859182
266,4.50580966076424,2062.3819641202626,0.851698361465149,6716.564849963593
267,3.071457230165543,2157.9907525009403,0.8513328904009818,6098.03878755808
268,5.113296557627304,1706.0961308619612,0.8510114726098879,5615.140961087439
269,3.7861493652759775,2946.6393145037,0.8507342033348954,5663.030327066909
270,3.8449209806624185,2277.8748553656187,0.8505011647368745,5476.212178639492
271,4.081034218912198,1928.9032394176502,0.8503124258701912,5159.540070922628
272,3.863815606893985,2151.0806263156774,0.850168042662245,4960.475033360345
273,4.417718497124068,2592.3441740183625,0.8500680578968964,5214.370889693535
274,3.16563928431661,1808.7710597197922,0.8500125012017893,4775.637159332561
275,3.5330995810196506,2073.296428529714,0.8500013890395715,4565.374667101054
276,3.051970810612392,2848.354712966121,0.8500347247030164,4650.248984435503
277,4.5159793136365165,2250.184863851205,0.8501124983140474,4856.096720833849
278,5.001474611678128,1891.1494537838216,0.8502346868266654,4855.92551271431
279,3.818341189430725,2471.1452690693354,0.8504012540337766,4914.722596874869
280,5.549478736482049,2681.3413382827266,0.8506121505779232,5557.184091096411
281,3.0009608102854717,1874.913562874265,0.8508673139659072,5172.515056113306
282,5.4061938173954545,2408.231290310189,0.8511666685873102,5519.523503502324
283,3.503298437918237,1825.2886269627288,0.8515101257368971,5143.361128154619
284,5.504135449090121,3191.570424835001,0.8518975836409021,6025.79469079033
285,4.7459466183836865,1834.4160328398357,0.8523289274871861,5862.053015903699
286,4.8860035796644095,2528.226171292867,0.8528040294592586,6022.970719187017
287,4.607768902394198,3282.8942461219626,0.8533227487741515,6570.372680392335
288,2.562969039054172,2294.3583523796324,0.8538849317241369,6193.303540397158
289,4.276086186590899,2863.4343548907877,0.8544904117222739,6423.599374447684
290,4.363705317251121,2149.0257192363606,0.8551390093517718,6206.208376040725
291,3.783092652864638,3011.237004824288,0.8558305324191549,6309.834094708867
292,4.394466991087076,2793.6359791518225,0.8565647760112142,6499.866028698201
293,5.568277541737128,1950.1707186518202,0.8573415225557269,6285.901894079986
294,4.140484487772577,2741.1959064221815,0.8581605418859286,6262.5521387141
295,4.407834940676993,3407.75300875039,0.8590215913087157,6810.534993050696
296,4.00684371859654,2333.2834495590473,0.8599244156765612,6579.289696119941
297,4.133949531715119,2803.065964239942,0.8608687474631205,6609.728735595282
298,5.16312908636742,2323.7977755343395,0.8618543068425049,6568.690253984737
299,3.7607664160001755,2625.0591867451394,0.8628808017722,6338.895922704443
300,5.715968660324589,1557.1174508247514,0.8639479280796045,5766.939158400509
301,3.2537538596448226,2012.2798643184046,0.8650553695521634,5126.593539219188
302,5.368893615355302,2134.913316602648,0.8662027980310677,5198.500438757122
303,4.188589098214067,3420.4754521472214,0.8673898735084955,5810.274681405699
304,3.754614073453693,2683.163272828312,0.8686162442283635,5919.732573974349
305,2.657561331974488,2041.990514974028,0.8698815467905604,5382.027132211357
306,5.0061205940322635,2274.3370556581785,0.8711854062586295,5538.584212942798
307,4.824322904130978,3089.1508062512967,0.8725274362708708,6192.466119363513
308,2.747942733771443,1708.6518398694298,0.8739072391548283,5487.941671975208
309,5.046982580712081,3198.8496412150866,0.8753244060451288,6327.151504451165
310,2.18883307269325,2277.4909395449536,0.8767785170046378,5683.492949370142
311,3.883489949637145,3098.9149989377515,0.8782691411488959,6034.301068353405
312,4.653380441412447,1897.6702538812274,0.8797958367737985,5697.240290491047
313,3.8632129205338446,1951.3735733391875,0.8813581514864834,5214.763825691046
314,5.090390824125756,2222.7143211294315,0.8829556223393836,5327.068197447268
315,5.538846280688644,1783.6416392091805,0.8845877759674092,5160.704457891558
316,3.854114582429698,2483.6217749181465,0.8862541287282156,5118.075653971149
317,4.275323008702376,3179.8304879056195,0.8879541868455167,5713.856043820268
318,3.918257608731694,1400.0275713566489,0.8896874465554021,5128.317926610897
319,4.38396813623414,2233.520574991774,0.8914533942556131,5115.739275126114
320,1.8431226203636917,3003.6792519395135,0.8932515066577338,4727.655158119121
321,2.8117800302658904,1217.7470722805065,0.895081250942253,3972.205775776804
322,5.337069130514932,1974.6275271687578,0.8969420849164499,4287.01177829894
323,5.2477867432682705,2550.9174566648735,0.8988334571750581,4941.40301377569
324,3.7681985247924006,2605.6295690977663,0.9007548072636582,5141.567033169396
325,3.9132495096886504,2987.240213327315,0.9027055658447527,5585.492705128273
326,4.054791708475585,3373.499867480066,0.9046851548664734,6282.26498567059
327,3.296369161815323,2298.8959055384325,0.9066929877338697,6066.857273218226
328,3.9552153576751907,2955.6550086157063,0.908728469482731,6332.667519757118
329,5.631682058254694,2628.7341062288233,0.9107909969558854,6824.025022653902
330,5.751026833406772,2156.3157792594698,0.9128799589819299,6775.366811766851
331,6.18309027998688,2749.3299638319886,0.9149947365563322,7277.741049657299
332,5.31898689188827,2215.1908629566556,0.917134703024857,7091.663506458149
333,5.632786072797924,2222.5329230716397,0.9192992242692551,6927.7208645299115
334,4.266457117169304,2120.60581879352,0.9214876588951675,6439.816194748449
335,3.339687269502355,3354.1848785187394,0.9236993584221844,6468.120022233479
336,3.965748196558447,2318.6186688422345,0.9259336674760034,6219.991092142877
337,4.802538065312015,2758.3446815481457,0.9281899239826318,6525.323783473427
338,3.526935002998606,2271.624350088776,0.9304674593645723,6104.346811316493
339,5.425740974208006,2296.1262301553097,0.9327655987389384,6218.109529371381
340,5.168128797218168,2056.2166241140512,0.9350836611174352,6027.100973190285
341,4.900364299411579,3583.8782423446078,0.9374209596081524,6977.028871003814
342,3.707232660167875,2955.8094212032593,0.9397768016191039,7068.666701033746
343,5.586294273528304,3127.881550055392,0.9421504890634589,7889.897975892857
344,4.547552406594146,3033.2918640842154,0.944541318566399,8123.684927562465
345,5.994063272997419,2678.168397563579,0.9469485816735442,8383.933491185355
346,4.093125592239934,2907.264591601338,0.9493715650608829,8108.738118640896
347,4.397640240975317,2752.746138140628,0.9518095507461453,7822.606155781495
348,4.5452288789343385,3141.4253614025884,0.9542618163015566,7954.975973608641
349,3.6378570871493547,1692.8001596275822,0.9567276350679085,6613.194078766297
350,5.033614491431478,3497.262910222541,0.9592062763698842,7552.827436535321
351,3.2982315966144666,2369.752952611895,0.9616970057325718,6713.463466192049
352,3.3604223629360037,2011.504408380808,0.9641990850991075,5705.741599943044
353,3.703188051551999,1767.9501897784955,0.966711773049375,4857.017432481408
354,4.578514157647877,2901.7913090361803,0.9692343250197071,5604.110016386315
355,5.182074431793182,2366.8284281360393,0.9717659935235134,5912.006932220203
356,4.930238851698122,2924.8072066057666,0.9743060283727784,6547.406022347209
357,4.816358728467074,2804.268545625117,0.9768536769003578,6911.640213014721
358,4.725163856494931,2947.665969217305,0.9794081841830102,7272.338008222799
359,3.981323415842191,2181.1132854734724,0.9819687932650971,6640.046038867682
360,5.517498582395057,3550.485305913139,0.9845347453828847,7947.822620816166
361,5.238804875014584,2551.456154462627,0.987105280189383,7940.270105091983
362,3.6211891991592715,2417.5076211954697,0.9896796359796519,7134.320505884618
363,4.387767565533167,2863.5315669098836,0.9922570499165119,7105.923389395966
364,3.993265068742597,3215.9730607621104,0.9948367582565881,7250.019802205986
365,4.838718012548044,2119.0475303279522,0.9974179965766247,6704.009297410096
366,4.19407688866659,1722.1278060489828,1.0,5667.458769323158
367,5.952895894253673,2955.9095686918313,1.002582003423375,6797.7607910988545
368,3.111218267514066,2393.8532183906314,1.005163241743412,6100.980973221527
369,5.46034328610113,2474.615886936425,1.007742950083488,6454.216121161714
370,2.4770991522378965,2472.9478006117447,1.010320364020348,5599.632115552234
371,5.995906354305481,2406.560370523162,1.0128947198106169,6228.073109461719
372,5.3361545945261915,3162.657275676039,1.0154652546171152,7210.543420304865
373,3.7207628329001303,2352.85734903527,1.0180312067349029,6694.266658883176
374,4.631653049612276,2462.595422825281,1.0205918158169898,6590.242714457502
375,2.532181501993433,2053.4003522230905,1.0231463230996423,5468.827249585606
376,4.5633854662921784,2797.9907033902655,1.0256939716272215,5978.102301549147
377,4.393131203181707,2079.0016264399924,1.0282340064764866,5649.9984334719275
378,5.183402972634609,2250.951313271101,1.030765674980293,5799.331289608045
379,3.588641636231652,2001.705606811593,1.0332882269506247,5198.732453409472
380,3.7104198149729197,3198.2168145570995,1.0358009149008924,5701.19304968233
381,5.096587631245539,2423.3543033350347,1.038302994267428,6084.089272422041
382,3.2470589124125135,2570.228046329136,1.0407937236301157,5754.672016784599
383,4.1961279644904295,2129.033771136344,1.0432723649320912,5489.82632402032
384,4.992236212473195,3022.892074135405,1.0457381836984432,6426.946924818647
385,5.1695466647579496,2254.986262591653,1.0481904492538545,6468.481852029425
386,3.386896181163947,2800.069514178332,1.050628434939117,6229.6881008064
387,3.7370396452070214,3359.6327253665004,1.0530514183264557,6666.620612714617
388,4.525137717365209,2131.500129121642,1.055458681433601,6288.1482452325145
389,6.229416389620378,2622.876555691327,1.0578495109365411,7069.3936646989205
