Time,Q_in_m3_d,S1_in_mg_L,S1_out_mg_L,CH4_Prod_L_d
226,5.497005286541917,2221.0414929432227,50.02243127981207,5869.7203113307905
227,3.790305773589229,2532.193085742732,44.76302043312169,5697.910018389402
228,5.704501113970904,3053.4084675756203,56.32478547169838,6858.776341194249
229,6.071901954325565,2072.6931301885156,73.11023748092511,6828.78570984354
230,2.7659552279045148,2441.035839444155,54.64046287046713,6033.378281854585
231,3.9925024130164823,2181.8166663584893,49.33721902550755,5625.4975538182525
232,5.148642842337796,2780.3982845987175,54.204237905774065,6254.167979456491
233,3.651137063581038,2194.679319669007,48.36886118256838,5789.943160700944
234,4.966436890570958,2785.29763037008,53.750523226228516,6332.352901686637
235,5.380713964058249,2475.079334606213,63.49452076567417,6628.2599852611165
236,5.381744615878707,2289.4010459152973,71.46622790589578,6638.292486041701
237,4.861429611593846,2110.9769181793267,71.40102371900703,6309.04022199871
238,2.3591999256042664,1890.3324798231597,49.98719438472165,5246.132818262221
239,3.5465931606648993,2874.221917156778,42.51638782097298,5372.408615780768
240,4.208268266768741,2379.9197120952886,42.55838317648276,5436.221717854599
241,3.547076301729158,2808.243882910605,39.41452721266352,5548.573014570004
242,5.6620259861882545,1813.6374763668896,52.02629369866197,5460.619395761489
243,4.9587564548365295,2084.962976667397,56.124105751663336,5408.767202586801
244,4.597510628759624,2243.5654657251075,56.31062574116354,5417.949879418746
245,5.795655262281199,3013.699698709501,69.07248659311367,6508.449446279238
246,4.923637731599014,1813.766164333882,74.78475331417515,6175.118588158928
247,4.201761439307789,1822.4980198370426,69.7470129328614,5620.099369308574
248,5.848883490691424,2502.691311889311,79.27490366734126,6111.793375398769
249,6.0558298164421185,2561.1703119748595,93.10466584146799,6664.023562039414
250,6.87358043196492,2142.0902760614013,117.5059626354077,6902.636589989314
251,4.098046739619299,2291.417964803859,102.32038147046053,6582.434734595248
252,5.417207925071234,1115.0580022373285,102.14493599236425,5634.024555389845
253,4.788219647179444,3768.39963485042,93.84983289975533,6554.836834528337
254,5.303942864023273,2712.1162355355928,99.98962738653816,7079.854436762608
255,4.445641944720118,2739.756775832522,97.5167128043476,7274.845809543862
256,5.065382425933265,2750.9126830757314,102.49935539133257,7581.228154993219
257,5.005099315591245,3389.5264212597745,105.49970453448627,8310.55159192784
258,5.211757650659178,2865.4656916148388,110.75349569034951,8615.110658592426
259,3.2045714345973066,2923.096660697991,88.18800843982017,8102.900517273155
260,4.142395247903813,2680.7674828420404,78.48264330192761,7687.134827790297
261,4.774394575864933,1782.4353170479662,73.86295319571754,6648.6871784236455
262,5.105996857880914,1826.7695740195527,69.00782959783992,5920.32989388853
263,5.535355454235089,1707.0855780348647,66.46846945028321,5393.626116481519
264,5.112540216963491,2658.5273024093535,62.90457634536081,5821.129121293598
265,2.532518731322833,2988.944858237981,45.279301221025975,5503.810445170396
266,5.376040791275804,2648.143380161723,54.33055147394665,6187.488261804096
267,3.421626483120339,2210.615545024996,48.41105532217023,5743.928054019333
268,6.403160133368084,2958.4879943988863,69.21257728610425,7017.791738865881
269,4.089098326614102,2901.204013094767,67.12571979949185,7150.024999680908
270,5.941918999796812,3943.607736526964,86.90997371791003,8984.03557739644
271,4.908254059292595,2659.939384232554,93.46625843670776,8964.615411448776
272,5.295442133504597,2731.260808188027,98.00599232725837,8840.814062179914
273,3.828132447014551,1945.7711553074228,80.15710418599359,7488.374826263778
274,4.082155548948682,2487.301011993246,65.86077920528987,6810.2396119325185
275,5.598964025197497,1500.5699158337852,64.80756283370742,5787.607594378599
276,3.2537524135114224,3208.01133910697,47.57121381766989,5725.403354900674
277,2.368740525680564,2531.566587987506,32.57709147323383,5018.3641430890075
278,4.759013835161745,2134.367424499214,35.23388587970011,5117.576367908794
279,4.580925415783686,2022.9051434738474,37.802755617969346,5017.171276921932
280,4.184056608197505,2561.5429600368366,37.999027754470966,5264.23730773898
281,2.6269628537764502,2288.5502467194615,29.893318331288093,4736.408034518518
282,6.094702906034795,2264.641489459523,44.924704741066954,5481.109658319472
283,4.179802622340349,1946.8264104898606,45.54680287213668,5167.931843737026
284,4.620525171863524,2236.245511220721,48.40777067043593,5252.767136442281
285,5.768956352587735,2026.1348956417532,60.18145348317293,5446.696045698015
286,5.417830909796342,2541.855107365009,68.63682350656512,5935.24266226204
287,3.827637326303565,2343.408971797009,62.694052134220705,5788.024064654253
288,2.767752441122872,3436.4856821402086,49.98281092009439,5868.267279345192
289,4.191410899148102,2890.661000723323,52.69628824835828,6290.538054754296
290,3.143517600454646,2537.2264899880124,47.03744369890268,5984.5164698895005
291,5.655215398598552,2433.37087844354,62.00333144055995,6419.819231277907
292,4.461117258655901,1761.8610012485656,62.61580743607889,5789.8162404145705
293,4.142460505876964,3057.644828849536,58.43835421218164,6157.8767865977425
294,4.880886898868492,2321.0299289249633,62.16838390779558,6199.890521920444
295,4.557895983948305,2897.8158387317567,63.1220785004751,6581.200178308591
296,5.646713485413983,3208.140855544517,76.54270508172358,7640.968915553951
297,4.893656748594839,2726.896171919592,81.84535767153079,7805.413047387019
298,4.84449810181655,2843.3634295376173,83.5979089569716,7921.747576156107
299,2.9520757555922703,2229.5130632131886,64.31776545705742,6866.498215241547
300,5.665572132175153,1676.9739784702251,69.08184807575041,6103.329257720669
301,4.081084779651188,3149.977938764129,58.69713152160218,6366.010983007972
302,3.6064938973267,2569.881401419744,49.229972219351005,6068.535360096755
303,5.113952663364656,2660.693538582756,54.26735270580082,6492.30138509657
304,2.242269380543702,2936.1798784051,38.76171930811624,5808.774884954387
305,5.615082362245808,3087.764883665354,50.76083437177505,7018.489004150303
306,5.641128816314332,2086.712187789815,63.930090199735936,6820.8644545660345
307,5.592023319782125,2337.7969406720636,71.33807937888241,6804.2111110853175
308,5.818288953143522,1972.9847631227058,77.34289164736711,6468.93868132
309,5.199225055536285,2498.1785514810663,75.5072626480673,6527.183940203014
310,4.694383523583001,3489.0107667792636,72.20965517930566,7307.297294222905
311,5.533274977471573,3346.6248550771006,83.8244558438588,8345.285311199901
312,3.42590215362747,2571.307052229781,71.22389183635009,7812.800247573756
313,3.535072538760528,3357.061707809617,61.23378952095974,7735.900826336824
314,5.067314274664577,1668.9836003604387,64.95407866530142,6679.786771061743
315,4.378697800532865,1691.8186756795776,57.65605065365293,5639.174134539677
316,3.9444708023681776,2385.8538163724324,47.552792545640166,5362.3295391494985
317,4.742257323688049,3338.0958097361204,47.448090475357276,6413.309206918479
318,3.6574887926164084,2599.870804195841,43.5308971611142,6232.926985097007
319,3.9141404071680332,1812.5950458102823,42.04471353515464,5495.303826415259
320,4.805688573708532,1992.7586622768586,44.978454740944876,5284.566786150032
321,6.144881405147281,3034.25585783494,58.897210411565815,6655.765963377611
322,5.352757833216835,3572.5564501681138,70.6879160721574,7950.248399750608
323,5.058928859010653,2999.720612883034,80.50947761358971,8426.567679954027
324,5.161680551514787,2940.5406841766935,87.85089012060082,8670.416117886534
325,3.459810106845975,3222.6955573813284,72.1489420042224,8301.77226892806
326,2.622949147747366,3143.053997038369,52.40858080933578,7415.73284333761
327,2.659314048118425,2671.5639584324845,38.55458451730584,6314.310900440372
328,4.090023551143204,2368.0434794171438,36.00746079451172,5885.177954589961
329,4.234292132621183,2552.624157866266,34.76738767341101,5849.534999956999
330,3.6820413189815855,2089.763657594917,30.976778436871683,5197.450603476411
331,4.6194082836678705,2010.7710455570411,32.339752925590105,5014.476923626888
332,2.135221160151659,1887.6416624807161,22.06756688932051,3980.2329061212495
333,5.027265972313947,2821.229702336401,27.29686338516718,5256.619845449362
334,5.9663781539655165,2552.2897339156953,42.94571488802816,6200.18246975434
335,5.469014889238289,2657.669845771567,55.41454157493515,6749.36717241268
336,5.085241277601241,2773.0721484307005,62.73644731815528,7117.778679207974
337,4.338182231655323,3200.905768647076,61.82419151860362,7476.266908192474
338,4.2138578871492145,2519.6124687890965,59.856866093173345,7173.422525233416
339,4.651973839601175,2372.3426998274736,60.412551743809566,6854.69295268101
340,3.032421770136417,1999.8940429119612,46.55009898458221,5771.136268387729
341,5.2167654486255115,2722.078463386352,50.5448210814532,6329.022218087012
342,4.828289287105349,2935.557874823684,53.52587709746798,6833.853930093515
343,5.350844421739273,2733.486787879812,62.48065386056457,7252.733315253466
344,3.473727953485709,2703.13913579468,53.181922420104804,6806.382443005615
345,4.215445917201604,2796.5910168377536,51.264711665415746,6795.996618856983
346,6.502884194302956,3636.0569242290585,72.7194170626779,8755.353195365138
347,4.361900458318215,1783.9368420303583,70.65729677790485,7627.537205466715
348,4.523351130067051,3148.526485586188,66.2196560208664,7742.219929854465
349,3.6771591771472703,2603.5011564409656,54.956867897021866,7072.510900890486
350,2.5168267572401266,2254.019518393489,38.57453635683807,5790.586927203449
351,5.2148755462972805,3539.4223469367703,43.831456898429465,7330.257977302712
352,6.026487821478272,2621.4413664060207,59.69292130491092,7774.9407879374585
353,4.512501049392746,2233.082710900066,57.919657370749306,7053.0089583113995
354,5.174646125520048,3904.4070197532287,61.30142773170875,8454.179523063618
355,2.687255673888253,2193.8989342492564,45.11503928144864,7063.913943480483
356,5.7848079549913285,2039.5909898847567,53.73319268727497,6645.5888231759445
357,2.9255316332115,3015.457907609908,39.273582549037634,6072.674605755182
358,2.9843270508845983,2602.7696598340726,30.002215537062618,5474.61934658323
359,4.729432844793709,2601.1847581951506,33.13914709008761,5882.132663955012
360,3.15616610915776,1965.9645509345673,27.878164225599082,5007.308687216423
361,5.979628458611189,2984.5954607006793,40.500814179439814,6549.215220078555
362,2.7937560722387316,1815.8197803601752,32.24215693956185,5410.7061311693315
363,2.7800799315471623,2414.665207279649,25.562838038846976,4825.12600471163
364,3.706550215274634,2341.8353597333303,24.816492595202288,4778.273229058439
365,4.386842794128448,2043.0446589854137,27.930619660069638,4748.413244253939
366,1.638144252651181,2148.620992871015,18.199548490865478,3804.8508641379817
367,5.295956822753965,2063.6882080296223,25.83378215400579,4434.8665398056955
368,6.471416670269614,2011.2053433150309,42.55395836163275,5084.644714356792
369,3.605089850956149,2878.410436526953,39.266422550327306,5309.983943504555
370,3.5412529057098587,2804.0181081986234,37.44402534843932,5492.356786963682
371,5.297637277780929,2283.9861374558054,49.85171835404594,5838.521932049579
372,5.192734029112917,2550.3003484547594,60.09217155798074,6254.443750824418
373,4.530914093328225,2555.5770253778364,62.60754395150025,6375.377214404393
374,3.420077067900916,2892.3072190773446,54.64309745217504,6306.168024532502
375,5.598768836870845,1946.7999940135157,66.41439985528474,6151.160031512174
376,5.038038841001204,2603.4690752799643,69.75855247285801,6403.446927168911
377,4.117887151252373,2347.2751387324474,64.32068554562711,6166.7112991615895
378,5.3731805290012575,2312.3100037949393,70.84741519667395,6290.444320743707
379,3.7582790757294933,1921.9002370533901,61.59308894834524,5664.905105173132
380,4.223919377687944,2617.786902779871,57.52710932257094,5770.599382606048
381,5.707828306452112,1774.0828871441954,66.9628208980896,5576.127905142689
382,4.43771307047319,2328.3435568162968,63.61376299815724,5537.397596628046
383,5.457982620714932,2371.3693173497204,70.78040131412557,5878.8216859161175
384,4.096628439800395,2430.700558781722,66.2106509407275,5846.706852824797
385,3.628386872402042,2282.9900586068115,58.99385675600342,5600.933600826362
386,4.263507393881997,2141.3407450263094,58.2778400539377,5457.333068477805
387,5.887709976430032,1878.3979747417875,70.84244011635073,5474.383271785962
388,4.600023001869914,2159.0092009339473,69.4987374815242,5404.0014801408715
389,4.560688371208254,3048.476530856608,69.29685462362866,6015.320859032823
390,5.435837858391992,1943.4960250386398,80.3337162331437,5996.856797506547
391,4.856690092485288,2828.5062843012274,83.46249595383313,6432.681430087741
392,6.264849501090984,2127.4496433466193,102.56773771084971,6621.452554290365
393,3.2866641067475557,1749.772215223545,83.52940640139168,5877.572162605697
394,4.5606428136643,1851.2656613269387,78.57583035641696,5464.703269972411
395,4.781648336422604,1872.0038889180303,75.24411990983216,5193.8754469292835
396,5.360921167225064,1922.5407773248257,77.65696118984424,5150.379452603241
397,3.591106240859474,2528.510640353658,66.06337542244133,5125.005451775554
398,5.874524275000178,2723.2342292236954,80.22467480347812,5986.653616006715
