Time,Q_in_m3_d,S1_in_mg_L,S1_out_mg_L,CH4_Prod_L_d
55,6.699097635487342,2513.61569313318,100.93914438007245,7439.061015629409
56,4.296511364540797,2364.7302425968314,92.38896672265739,7125.294641196901
57,4.315070657704136,1695.0357539588185,83.18154559527098,6297.91203834342
58,3.937519292770547,2064.930918560422,70.1558706782572,5720.2475133828875
59,4.930591664640417,3075.8977873593467,69.01549390114168,6405.294476749357
60,3.4779022731620493,3232.032176883392,59.272223614913,6611.065313361199
61,3.614790235207453,2340.4831800670117,54.104152998785544,6255.93621275211
62,4.702399623148484,2419.5862015864186,58.16872266598307,6283.655732382744
63,4.076152911191204,2335.910710339723,55.3979212169861,6013.858158878901
64,2.8838071948421193,2057.77719170416,43.783743167437464,5220.896306418902
65,3.9070253486327444,2710.02145243018,41.00375527494192,5417.985261436211
66,5.004115773691342,2705.6247292349917,47.7920928593561,6046.435005003326
67,5.135754954718025,2697.449532688643,57.053264354713825,6560.398038050114
68,4.370346391591728,2543.3584835814863,58.484912207618194,6537.849504412182
69,5.918660940409724,2004.512182314069,71.7199164297021,6406.332815049702
70,3.1819437159965025,2379.6000626113255,56.79126826768834,5797.354683318177
71,5.251707958438097,2291.157319999577,60.64373292578153,5930.292127499994
72,3.7426982975945955,2475.002391163492,53.018143244076015,5725.33616660482
73,3.4943000187822566,3140.2040436848406,46.260850776428015,5947.978429438639
74,4.130068891721475,2487.609278190385,46.86426732361323,5964.2028583157435
75,4.8008945829248315,1833.9361837023507,52.04948165019649,5567.56737641083
76,4.44061531349491,2434.077634277646,52.01050304319168,5628.084912112758
77,3.4328363354518707,1000.0,44.266876483832306,4425.831961293119
78,4.889289858776262,2445.008350379905,46.05867490021471,4916.90271634561
79,5.009742453063772,2370.447178944679,51.34433869295525,5320.400986133746
80,3.1013774144093924,2163.6754669299853,43.58305544999018,4953.785891329526
81,4.091905334457374,2606.568637771997,44.58119478314341,5252.444714377303
82,4.259845317323701,1918.367542083248,47.34481412452181,5055.639630845787
83,6.023514869387562,1993.122097274587,62.80151759143268,5324.330422365797
84,5.185615837134162,3198.971566571032,70.78014658284016,6309.588345602664
85,6.030209297886691,2941.0800066408547,92.49702569364747,7306.0701880820425
86,6.247801549600327,1248.2989646885273,113.53623865191568,6562.817765792579
87,5.407439476949451,2890.223199121171,112.76431517192057,6919.368312619662
88,4.37396847392232,1507.537294236927,100.00794324378117,6163.808132942889
89,5.612265003700259,2541.151783223776,101.59884380504637,6428.413737326728
90,2.553035375083972,1400.290044914618,73.81372899888184,5444.6370677073555
91,4.254800428896496,2906.2754482489913,67.69496874600557,5795.540120400762
92,3.8831158314031433,3373.335923391809,62.75679158162586,6377.573038801077
93,3.1396178535956976,2644.1128982062482,54.647049451028664,6199.261665711233
94,4.515447764755347,2841.4004596335076,59.89564090635461,6602.264488791403
95,3.6718349830877917,2444.001641540274,56.486198465455736,6302.129661092177
96,4.228921075706839,2233.0375082373243,56.368732429097086,5997.397203874084
97,5.668645149491835,2472.9783337396166,66.62588393971248,6406.9930320725325
98,3.6630387871333863,3546.112144500993,58.922557667928416,6831.654835904732
99,4.994331575671472,2242.6717690564565,64.91397292343605,6698.279424149104
100,4.066608781428742,1896.8152520761407,59.99909652151012,5946.157753143659
101,4.704767858245919,1755.2530405743883,58.09187564631656,5350.198073148191
102,5.281411796995503,1953.110941931921,59.20369881408061,5232.396794394686
103,5.05699229591521,2277.5223935265403,59.721956208882624,5407.160219958418
104,3.2356331562222183,2107.855137978525,48.66616562897348,4972.564619209836
105,3.9394678744037215,3154.9680511953693,46.244082971829066,5565.039106033283
106,5.113592888747865,2396.948465481483,56.3999959354499,5955.6292999639
107,5.388086055607273,3227.4441280814426,70.29399926468008,7038.634570040194
108,5.609678046288176,3648.597926734603,89.23750592479172,8462.437936148115
109,5.632789448406552,3060.338689785928,108.06568046285368,9170.891855057724
110,1.692885819615766,2580.34393761284,71.44801086262986,7912.203710004852
111,3.5537623287582214,2161.9281392812973,60.470680141716294,6814.669334684548
112,4.9666684169688775,2296.488623856958,59.86775684847455,6496.621438810463
113,5.08284025211581,3269.1689052490988,60.49353417708609,7346.544457285534
114,5.398022181262891,2483.916488714178,66.49042070804211,7359.5052209576215
115,4.8631488202995214,1698.0143379313436,64.91582008569299,6345.289438568136
116,6.574047773754902,1796.4294839814916,73.53476318004446,6006.101665686412
117,2.510343002162295,2035.6538642613032,49.389862025071295,4980.073445046715
118,5.311337231831391,2550.1354922983296,50.95497414473875,5572.179235143538
119,3.806398424111086,2554.3260729998565,45.77492516176554,5565.066070727147
120,5.3712248586566025,2454.544284073793,55.41055423414047,6025.854590504252
121,4.615130288515816,3329.116740338496,59.579237511539105,6844.306138817215
122,5.196895565762509,3030.7108487621194,71.5193118177411,7577.839608985085
123,4.058515454096493,3078.529025133387,69.61178733135759,7738.671532288722
124,4.5810859579292735,2350.1713988735637,71.38262428044128,7374.968492743697
125,4.838210406915623,2442.156731506039,71.84562443455327,7120.296068792323
126,4.25637244316691,2676.908035599915,65.00155100851953,6906.938423287062
127,3.777509777894998,2385.135955984784,55.37376113089214,6349.283043864091
128,4.614422520759986,1890.0444118401385,53.27898338019857,5736.98037624353
129,3.4400870186630623,2717.4301991280095,43.36094223820256,5541.5198142440495
130,4.433747790207716,2532.0092259093853,43.14959756991162,5726.565851059859
131,4.4739909030184215,3883.7425071173657,46.286812063033075,7085.213468287242
132,3.6295554111192954,2959.7136865536354,45.13029248999439,7072.58911326743
133,5.523692372361404,3839.6787517985795,61.59476612006634,8769.658890768216
134,2.504899000324453,2759.7061499807023,47.40252124046763,7693.350358949436
135,4.715723967593666,1875.8918434550715,50.723406817385865,6603.526511533069
136,5.120945757171728,2934.9151317562078,52.95074479634938,7086.46324663122
137,4.143323086093662,2484.5166346264077,47.89604748903793,6614.26841565885
138,6.017026723667406,2864.251229747297,58.4866993813143,7454.937783108283
139,4.8423135879324075,2288.337058189423,58.83016445591081,7003.543836519273
140,4.483752827503067,2088.1024781525443,54.38166407566015,6307.170889758062
141,3.2626184434851746,2992.6480488304715,42.05754692008025,6034.642112487575
142,4.665843002120144,3244.5811525529098,43.78450293639072,6857.001882883812
143,5.003172983221209,1982.0142078451922,49.870075161292206,6387.355274047194
144,3.5203397678691273,2871.7100143242624,42.441764105082356,6170.498497778639
145,4.534086907493153,3087.100939493879,44.279267856905776,6738.824447910512
146,5.5093539835079,2326.306426216489,54.90228888982193,6807.951709430555
147,5.483701609439638,1604.042640572834,61.136341368410235,5997.0140849607105
148,4.163910890670983,2740.234528803492,53.19293070683346,5988.713325516118
149,3.3417982155265005,2651.839829443461,42.87126117395603,5714.206773284707
150,4.487079859352022,2174.4664529305983,43.74296155903671,5576.410266672965
151,5.11370324373355,2752.852524442936,50.27380910861105,6199.869574415871
152,4.395477010892559,2141.808000715914,51.37540966432957,5934.351658383443
153,3.024314783987129,3037.6137742107044,41.77479387038203,5798.4687404824635
154,3.2732988916041412,2684.2684181930317,36.726184853329734,5629.932654943075
155,3.6912962705241026,2415.8292555698604,35.70791018391748,5463.073117530264
156,4.724399227959288,2179.010911718863,41.24103390351593,5474.806545356377
157,4.622207025229611,2649.2698940095197,45.15490101275342,5854.256380198889
158,5.569952197384119,2107.0873047330197,56.287887571129374,5944.423388155801
159,5.5684644916921044,3118.6816631889483,66.92293509862273,6955.420324399548
160,2.8903149202586045,3389.559546565716,53.544116459416436,6884.930345734827
161,5.1577222466908275,3142.936266325857,64.05445621288088,7683.219484134047
162,4.606902902176873,2012.3706397346805,67.07205368906176,7035.4290155366525
163,5.013402648685118,2771.6085930773497,69.53519030078903,7206.570407874458
164,4.234948633275294,1960.6606466702503,63.01887129656357,6395.074351546614
165,5.122087184584109,3142.7096412631,64.40421875053377,7113.067879664663
166,3.3480595295476974,1895.8626873186504,52.457886140185316,6113.383823454184
167,3.7846271832019296,2586.2102671904618,45.88108660809588,5882.4242002279325
168,4.513707491494124,1959.7664114836352,45.55041012172704,5465.574315768056
169,4.618125200656206,2993.5005062047917,46.553803149118245,6116.9949119788525
170,2.646355898118223,2107.060809531989,35.83016590443931,5284.73639612476
171,5.579644367049827,2474.510085966348,46.22376089361864,5919.656932501823
172,6.332736449392971,2449.479304745686,64.25061089791295,6573.852080293969
173,4.63756335780833,2573.156337972208,65.02418698078495,6622.920869638519
174,6.635467752491017,1878.8756487047594,83.67493923387681,6491.128135356702
175,3.8836195782472,2918.0818568036434,70.6706693753645,6443.970859011967
176,5.292750372840381,2615.4774246036786,75.09217376180777,6776.462310270922
177,5.1207185778441495,3433.200725993268,80.32898633136062,7712.717670462171
178,5.518495059287516,3053.571784048566,92.93597210333454,8408.427171617031
179,4.595634612375695,2221.068657477984,90.71485077012797,7896.0839752427655
180,4.2220780885355875,1438.3403712947922,79.72374555508277,6527.997209772079
181,4.676692813596636,2456.078659521639,71.15591640402629,6305.074975078961
182,3.9719583316060874,2252.6028459363165,59.3466274770074,5848.270070942362
183,5.158481276260254,2600.3801971077482,60.79118872168013,6217.178407210063
184,3.486035596129213,2191.443202849609,51.03078579761415,5696.887220006008
185,4.114649272268499,2966.393809676282,48.67913370090212,6059.225437396701
186,5.174418288009555,2200.253657693078,56.57359784627654,6108.402300838703
187,4.50993278054328,2513.001633701547,57.47431059327153,6161.547018744613
188,3.483958403027069,2408.611896692896,49.823080264645476,5797.01055907554
189,3.5734219193636108,2032.9518044522797,44.17828287187277,5263.857119646221
190,4.388401193765536,2406.5309746285066,44.80033110112242,5388.37835583789
191,4.723301771437971,3073.546644928584,49.391997077710734,6208.5929650598755
192,5.320921380618379,1488.9429102759752,59.42653822292382,5603.472497214018
193,4.301831571713002,2973.1940942403826,57.16488794438441,5993.531748199079
194,4.648071570683917,2423.861609680344,59.35823360547121,6100.343465320614
195,3.8722260800319144,2882.073364008515,55.443143915174836,6246.664146770242
196,4.935600255123616,2873.306398937061,62.40190403776435,6800.273362426006
197,3.7380913753670217,2570.956116892019,57.90482430982889,6570.936464003712
198,4.746669802334006,2283.5198055734772,61.52509095061812,6409.640036259872
199,5.79804339562791,2614.6139127367846,72.89206362250671,6894.825485193231
200,4.807158665231702,1481.8087634896701,71.91605247379363,5959.412251796016
201,4.187953226226034,2823.0403561797557,63.391485188270956,6055.77924682371
202,4.4090921511532,1602.9879760900776,59.01761960523273,5357.522153313247
203,6.271568640986807,3064.3789173063756,72.38068687537852,6656.110084772919
204,2.936880578359501,2751.451239297221,57.732212849646885,6360.378832553398
205,3.6087022912088145,2112.5076946247696,52.22095480833825,5859.026673257343
206,4.692333258586318,2502.1537436902377,55.540219936838774,6031.431166653391
207,3.4288359147312018,2487.6927906154974,48.46979864800746,5734.863303630099
208,6.258251802713275,3656.597974747632,68.49366537248753,7765.166884714516
209,2.789662224560819,2713.2496236091356,55.930525801696376,7239.861696696087
210,2.501185052986056,1358.8723827182362,43.09678208035295,5656.3872734377765
211,4.146627904125065,1802.7389290954068,41.33333242258686,4986.52850200524
212,4.806289179014932,2244.1356152266053,42.350340612300776,5151.573927713588
213,4.207780885451876,2476.654700740252,40.811251896643135,5296.487865491616
214,5.884753080822015,2672.4155214489083,53.77832661160737,6232.24583865349
215,5.02338701453749,2964.459738330666,61.668241793058925,6895.804301152293
216,4.031683216803777,3380.9765577436283,60.379466676901,7366.757233138567
217,4.5664525830549,2476.9421774820453,64.22334538664185,7227.9097899416865
218,7.015584671087161,1813.5759811266025,87.8845841811642,6892.808738245437
219,4.863186469004937,2465.540418262539,81.12781447719176,6684.624075323968
220,5.917286687220304,2350.753976025181,85.92635659787653,6794.435645539548
221,4.7829592453999545,3054.064683797005,80.97741393044468,7174.956008496357
222,5.618982190968056,2448.7889327259422,88.49373977021378,7327.934662249034
223,3.841974789633532,2641.209013330224,75.8489728870273,7019.916260382172
224,3.559262493162196,2384.1368268734354,63.21507230457823,6474.769521780605
225,3.577125601917494,2346.74691404428,53.42822976861642,5971.945276030136
226,3.1490535263194133,2425.143782926985,43.057868207530674,5472.123260558586
227,5.773554929008871,2806.300106274629,54.199884275478055,6462.655844824602
228,3.5929610818005133,3130.599944005504,49.20100751709255,6599.387766534134
229,5.750325105955008,2512.897475785108,63.79262608613245,7011.748060109848
230,4.233086992485507,3149.726230817954,61.98959137718997,7285.148239859191
231,5.134870183311813,2309.7727860163322,68.0409251379525,7095.721785301898
232,5.290982503524873,1938.2722246648468,71.4422639085953,6529.130906125161
233,3.256579894108086,2501.1721346634936,55.10473659436113,5908.822660499107
234,4.586381994601292,2023.747077585895,52.08249354511415,5548.382085315991
235,5.066539318407523,2630.416381882901,54.316886716504285,5995.356800080779
236,4.845588455650132,2615.2286654280006,57.264012503599105,6298.116443260515
237,4.8616536129673165,1876.3522027706358,60.52157630540409,5896.168325637494
238,4.54927778296163,2654.611752573581,59.55166752796778,6081.264136207738
239,4.980497111005133,2578.6135416792645,63.65965098749416,6375.039333059377
240,4.29202999029398,3146.726456970648,62.50087624875829,6830.518855177279
241,3.9763394205584213,1733.7102388325982,59.10565959179404,6075.8882080352005
242,4.462036199425848,3044.8984894599894,58.95285830258892,6523.900754335584
243,4.207483761800267,1880.2646667750096,56.87776266881246,5925.098373771863
244,4.609406975161872,2367.673267896639,56.93425129236978,5890.540533412079
245,3.38432807913488,1683.2642645599499,47.459696442956314,5045.935201653836
246,3.8297575239559145,2252.2594093738026,42.47019608787105,4889.354075909943
247,4.38439050556311,2065.7516276965507,42.58249948122442,4843.060032137382
248,5.554108119961632,2956.0053675859567,53.479285347143694,5992.941596829257
249,4.91549445353182,2257.70563073427,61.60790977310126,6109.581293226086
250,2.5128123412122205,3931.9919938505436,47.75375660568244,6220.523538061431
251,3.8454216987503935,2806.6437040307956,48.00997920963495,6372.08424690467
252,4.806265642668053,2810.7826959008435,56.519077537741396,6819.797316211781
253,5.852043483126899,3149.2479494765767,74.62363516169341,7889.534027497816
254,4.580713392172087,2084.838393101317,75.79785062761586,7281.331648212214
255,3.9104889715453655,2039.6621056932067,66.02440139792549,6401.061475449041
256,3.8639437507797254,2940.599589112475,56.25433306690361,6375.273272756278
257,5.9689250787263655,2348.936790473058,66.1226267745066,6654.1348043693515
258,5.280620181270753,2111.0797252534358,69.14021992975616,6391.210717323557
259,2.9942650455036746,2226.0583802607252,52.292760867273294,5605.9269543108
260,4.6537532481241835,2452.8697909329553,51.28112431960315,5740.338567809232
261,4.395730288604129,1930.4218591424674,49.81331064398965,5358.872278057245
262,3.9121109234442133,2842.731670007771,45.69949285726896,5599.242639359744
263,4.49684406110927,2393.4893507368542,48.1164468667538,5724.249816063117
264,3.3458542379961793,2909.841563407128,42.63617470986025,5754.724529007972
265,5.446282125491276,3012.7909537841024,55.728257004159055,6785.633278601622
266,6.202334833680437,2657.9620617343758,78.01584861113506,7479.719848944052
267,5.1150327622531995,2655.5211968719123,84.13123340324931,7605.127608218547
268,4.070751591052332,2122.9826587650095,75.25142669451147,6907.193907444527
269,5.315256545907725,2730.0137989521127,77.86147148585309,7168.18594111049
270,6.210750534410276,2811.710696944596,90.79562672526455,7806.900648060661
271,4.412410049180191,1707.0781128136246,82.1380940825755,6835.421630697018
272,3.3962153035103646,2475.3725440269513,63.99446656639796,6192.744539884044
273,3.626543237315873,2608.8725339246876,52.494999629117466,5916.014977125672
274,3.534833974529421,2174.5114161499346,44.17074726316621,5405.124011412725
275,2.634453619187978,3568.091557729101,33.51694782442651,5474.711224030007
276,5.553390077518637,2383.2129646777025,44.98461164370598,6006.184786854702
277,5.449301620767179,3116.9240088341535,57.3616539522419,7056.970057375697
278,4.718327272259412,2690.59656298918,62.758095400812564,7207.54940834251
279,4.998195064513423,1922.697293012204,67.4549739068037,6614.438223619824
280,4.639877030939993,2393.3656076272055,64.5803191602563,6389.721830212854
281,4.82059634295772,3045.526385234053,63.92003558032676,6903.739669035089
282,3.686445980354489,1523.4619508951223,55.00709656885635,5809.531158120361
283,4.224471461507595,2777.7803114186427,51.021733970810665,5973.461098133139
284,4.146144516176365,2565.173317656328,48.44712532388589,5980.003152000905
285,5.111925547627038,2205.657039243112,54.39042536865871,5990.998326432757
286,5.345656623999408,2252.4721278064253,61.20639274411859,6079.38063812164
287,5.475674939807936,1653.739535819088,66.94760349800548,5595.752819888452
288,3.5435504775702427,2275.092784503254,54.71841030764966,5205.886357381894
289,4.731467323082058,2783.002218086703,55.32696605860973,5742.947683962521
290,4.633909164201149,2699.382445711604,58.66417943166195,6145.566703953682
291,3.959203996486948,2463.3299561680774,56.9592062733599,6084.716339598384
292,3.339747251730092,1465.8747495327968,49.74489739102704,5168.019189680963
293,4.546839158402028,1928.3838725769372,50.64821645069107,4946.580095450349
294,3.6279219362619535,2050.713610874468,44.58350999503784,4650.188465889347
295,4.147615432423029,2162.9113583443395,43.49061613460366,4678.912954962369
296,5.24193490954103,1478.0829365493496,50.46403383370707,4413.598932879712
297,4.698258933681977,3101.2300819299835,53.562506646370515,5315.041748431514
298,2.9019408248663248,2905.1404709110016,45.685027468191954,5385.83729536727
299,3.422649176170342,3718.891957312967,44.88680326153885,6131.454296095516
300,5.038623832776661,2473.491371570465,59.92670251255009,6528.915679536322
301,3.9435407996091274,2105.0728685744016,60.73044703741631,6123.927182903017
302,5.419269922428184,1729.283926136727,70.12006699624406,5704.888005516589
303,2.4452512506655313,3009.4720157854745,51.46678423237993,5314.648698470233
304,5.308140274942662,2104.1636306375985,57.33860994165175,5451.367844417134
305,4.613820392771064,2875.331199260867,58.902207199651954,5991.29756584263
306,5.033290196902609,2181.4627322802357,65.63028457612039,6026.395507735708
307,3.1465879601941156,2192.2200706573267,54.692263788410855,5497.486169211196
308,4.434267391307131,1738.2292494274436,54.42616976053824,5050.393983732577
309,5.184172119741023,2198.2066199773058,58.91575995926004,5257.973138887272
310,5.934237586089366,1993.5951235202592,70.26629317737951,5432.7050566189455
311,4.825514555731743,2599.4594238373948,71.73655693755114,5777.246735527859
312,6.00790058753961,2369.423322991787,87.3748887105548,6246.589572012059
313,4.188560738864727,2795.9743945727323,82.87486801570626,6453.834278845644
314,2.2629980887381507,1960.8302792847876,61.164714226473976,5699.198479879954
315,5.815354197159163,2125.5537678425826,74.16718263617086,5890.0624331950185
316,3.380664012412365,3306.127652532277,63.38886932028533,6123.476560548422
317,4.476156620252482,2522.656104116282,65.3915062892061,6283.414460461164
318,4.9950209271062915,2773.1386639414895,72.6946190536376,6746.979282824608
319,4.359633483388927,2277.830687023155,72.27865902491706,6521.5385332744945
320,3.7338867266953897,2588.4513205016992,64.48905409840577,6296.153595015783
321,4.352537065699498,2427.773036901391,62.56503659630532,6195.014205952799
322,3.622696902961213,1436.3621833188827,54.26974417629006,5164.450370841131
323,3.7984862142512457,2923.9576475387366,47.864681635140755,5437.536403852136
324,4.416155036692579,2711.6578027264427,48.750532823750035,5828.73299243515
325,4.429207598762821,2557.3976784251963,51.53647875272782,6021.124909468693
326,4.532552143812388,2220.9071666934638,54.722698779605345,5900.48281544693
327,2.7080844607361225,2067.9995310032914,42.95320668013841,5122.793521558251
328,3.2663865512046932,3508.8117394853853,37.380586053949536,5614.80367862348
329,2.06658842883311,2916.5642619562914,27.702031433599362,5092.015434799212
330,4.099164370327383,2965.319190273509,31.48111580170143,5721.32045125927
331,3.633366540237639,2578.9192261329126,32.86233666255353,5645.2794183828155
332,5.380340387403226,2443.1079865305624,44.93064920473103,6108.279631563577
333,4.132745799738224,2782.13641510459,45.890930761675975,6251.749949515325
334,5.982141710074056,2741.125225246723,61.61543272313418,7064.555039853827
335,2.536981279993054,2110.111866809865,46.27045726984477,5970.366795418878
336,5.728767795463824,2756.6205723554604,56.75122001476401,6743.813171031579
337,3.10065059222669,2101.205681354267,45.927331338468925,5851.534118411056
338,5.952461895981898,2235.089223617813,56.63142667294599,6128.8278613033535
339,4.187889742427819,3131.056361348653,53.01084851686282,6518.199111207078
340,1.8497621654024954,2423.745233527326,35.403711058385824,5462.808561861676
341,3.8446362912886722,2376.942354995665,34.01997363519099,5320.681762466096
342,3.578202504138311,2270.5325639642892,31.708295281804197,5034.125459597582
343,4.2796424280117735,3159.097925416766,34.43275283826392,5882.781896588501
344,5.485448361435491,1616.7785359992617,45.95382239989465,5435.909850783455
345,4.322277445483323,2619.218105643353,45.60869541891843,5622.84377165209
346,5.1378563894627565,2745.1495554842522,52.40386572432023,6251.200413713902
347,5.8139780867879205,2273.7728504991996,66.20152363142849,6496.073080430194
348,3.5833048737428457,2550.8562856082294,57.19431606207202,6180.031673931575
349,5.399862042166794,3292.867552817998,66.5643129224577,7272.694575724781
350,3.8410562673908037,2068.430393945412,61.52165716186365,6659.997338061407
351,5.420874250831961,2911.4943536604633,70.43928711584809,7259.558015375007
352,4.564560630547454,1618.2165274332951,68.67387393529552,6325.353069837425
353,6.1282224089438095,1825.2518159384967,76.6646458889795,5978.299286218975
354,4.192351280971944,2434.879028576199,65.41693747232479,5772.839762176794
355,6.176437256416341,2523.069992706464,76.02588000649519,6387.534601434641
356,3.7156242768405794,2578.454352489917,65.49335969745476,6222.071549267104
357,4.628444555149654,3083.023491255168,66.9242605945612,6790.231483455247
358,4.810698565852237,1942.259767111127,71.0736881539296,6428.74479199379
359,4.843790329548276,1654.332683962119,71.56196486697051,5761.669483366122
360,4.299937742542145,3180.8551232789473,65.49685643777333,6233.387145812652
361,3.7213516550104915,1932.1437756477487,57.66714235456106,5694.866509066498
362,3.2354063310582655,2183.440768215387,47.91554748958509,5207.361832199791
363,5.7595969220395,2056.0442491950125,58.23516273874175,5429.576798580692
364,4.792336977844467,3717.5168513554227,62.16398572832353,6702.625131150466
365,3.8917274874521914,1290.567637322402,60.028606933036,5800.021893695996
366,5.566344129643921,1814.9028633463352,69.09657856954759,5547.551104296694
367,4.2714701724331166,1855.8687337894576,63.15277203784924,5108.6661304352465
368,4.963177551873168,2496.678979482815,63.95414387808243,5463.214518483006
369,4.079344817566512,2946.9102893426075,60.449211379304366,5862.710803404452
370,4.434478644554113,3220.458734637963,63.85579514185954,6599.157976827337
371,5.082051941675806,2427.9032192939494,75.37355764018871,6835.566916667099
372,5.644853643317528,2237.1800701273187,89.25649504291599,6880.684787567373
373,4.839120538783702,2195.560781431785,88.38756307210932,6612.239027421628
374,3.5879454624908935,2648.8788856394917,73.54858346276082,6334.534142812702
375,4.261452576322665,1782.791056822697,67.33097125909475,5703.514052420949
376,5.3966508860170945,1908.399131951092,70.26558524732837,5506.218981103225
377,4.058773888334166,2430.5753884897763,62.046681910145644,5438.525746405032
378,4.8302230758055895,2874.3688309946388,63.88224071315692,6047.7720115125985
379,5.151116143084438,3195.7102876845074,73.14320070867397,6994.957068486556
380,3.4505588074547617,2441.396174500676,65.7707971895882,6706.219681872653
381,5.834990657842145,2173.341410284515,81.12907085790349,6741.27061754304
382,3.2761461827587484,1162.197058063667,65.89425388138919,5430.199063753611
383,5.0806671217887285,2701.8520750045554,66.03854035622794,5896.681450172401
384,4.528945414217002,2779.505394057422,64.24077373348614,6235.351073336568
385,2.433080188165219,2535.900834225346,47.960355408034864,5648.9068526724095
386,5.291546436196164,1477.5522967001625,55.15389043075547,5095.813416017046
387,3.1454594100144795,2455.7484480340745,44.79807159224142,4822.078825902845
388,4.426352782445116,2070.8652988422127,45.05276288651729,4817.895269623653
389,4.463911502416821,1846.5233295914827,46.33238969854382,4652.9048313180165
390,5.683250214663984,2737.162170714364,58.0164816052001,5629.088305943243
391,4.327293996410477,2677.4271455278385,60.59650751262933,5964.301780862673
392,5.297686320218201,1742.8967457038705,71.81342573272713,5727.70245414966
393,3.2240669169025082,1640.654418699479,59.87168631124914,4983.386322125025
394,3.651006556337236,3216.8201095225068,53.19508116096836,5423.912055113175
395,3.9263037006864865,3366.2909307626333,52.500246229449836,6137.990317978626
396,4.003625472027828,2934.7552319301335,55.16847228013228,6514.602972148899
397,4.662068267285907,2716.563672658148,63.63753963282882,6837.377907033053
398,4.801909830157379,2093.573396796093,69.98355993196797,6523.121364677154
