Time,Q_in_m3_d,S1_in_mg_L,Temp_Factor,CH4_Prod_L_d
261,6.003134523463627,2381.4486323307883,0.8541822705056408,5774.476862539831
262,4.645020044332706,2196.3827587516816,0.8535984174051447,5661.6366589175495
263,4.10920383606916,1895.1820745165076,0.8530579462531764,5252.753133603379
264,4.580212515458504,2830.20853631482,0.8525610172030027,5611.654055578984
265,3.9126308450901788,2324.1123645843504,0.8521077775054254,5508.312922495001
266,2.8933748830351464,2087.543096792197,0.851698361465149,5045.6025078286375
267,3.1523121549832585,2196.772480475709,0.8513328904009818,4744.0817923792865
268,5.8723622188789415,2404.783449388155,0.8510114726098879,5326.166987993763
269,5.015105428339822,2317.0025040634932,0.8507342033348954,5514.100492981825
270,5.12299521881505,1946.5799378047257,0.8505011647368745,5421.826106595519
271,3.5540996576898167,3245.7797368496585,0.8503124258701912,5657.429285878516
272,6.657875966705854,1661.9193330529993,0.850168042662245,5594.688822868758
273,4.094397787064388,2573.240935090475,0.8500680578968964,5572.902504207227
274,1.934597894308339,1890.86923382975,0.8500125012017893,4942.090381264585
275,5.04688898686012,2329.586546888838,0.8500013890395715,5177.455880798895
276,3.1992738682902084,2035.9507343412652,0.8500347247030164,4873.154580545043
277,2.6287447851413326,2610.12777624843,0.8501124983140474,4692.040765283317
278,7.568326141725622,2545.827335385743,0.8502346868266654,5759.816666675592
279,4.675383477495239,2783.384851860948,0.8504012540337766,6129.268549702824
280,5.377226192361791,3105.7575710814617,0.8506121505779232,6827.916521084517
281,4.100371805759239,2935.7027975239407,0.8508673139659072,7088.0376962723185
282,4.864954586083672,2205.1058968484404,0.8511666685873102,6994.1923904783425
283,4.335965444877431,3478.1209767398504,0.8515101257368971,7420.582215150656
284,3.54699670260993,2798.7422795909606,0.8518975836409021,7302.554398631229
285,2.599613401217513,2115.9031977916234,0.8523289274871861,6528.968785467354
286,6.5402217989346205,2976.8724594149317,0.8528040294592586,7381.817008493976
287,5.695403327704046,2174.721117307985,0.8533227487741515,7195.939020233798
288,4.750302154485145,2677.9306445177626,0.8538849317241369,7106.746236331761
289,4.0285878614915305,2866.4005211597782,0.8544904117222739,6995.300318767933
290,4.048356658343867,2074.6759095569496,0.8551390093517718,6441.661288228321
291,2.951413521261764,3314.096568255727,0.8558305324191549,6270.640170903461
292,6.378514306557097,2048.3192704135577,0.8565647760112142,6297.172861509722
293,3.467804893164115,2746.10482175748,0.8573415225557269,6050.369198134033
294,3.8380819192760405,3195.159424302071,0.8581605418859286,6293.84669288881
295,5.452328336165946,3348.1650895457287,0.8590215913087157,7280.065854691629
296,3.7528452295259496,2923.10849483702,0.8599244156765612,7271.247713990483
297,5.2020390711476585,2969.0811628448846,0.8608687474631205,7675.206069307215
298,5.3737501819950655,1814.278449829668,0.8618543068425049,7037.857131702164
299,4.993599246748171,3014.880564499618,0.8628808017722,7242.271230025529
300,4.167861085788803,2463.203928041109,0.8639479280796045,6885.965858802521
301,4.994116569968333,3319.5343001956435,0.8650553695521634,7450.470485537476
302,4.10973395160735,3112.032970309283,0.8662027980310677,7556.477117817436
303,5.805990610459682,3614.3626182223993,0.8673898735084955,8671.683066061214
304,5.085405667869302,2729.7383305189,0.8686162442283635,8659.379179269245
305,4.760465276986065,2393.0671794007853,0.8698815467905604,8107.639681810096
306,1.615005618263674,3125.1787144048535,0.8711854062586295,6869.133321766
307,3.397148358575043,2975.2324817232593,0.8725274362708708,6517.069578556721
308,4.941399804111331,2368.9913934891815,0.8739072391548283,6376.248682533209
309,4.552795751790928,3302.1456168219406,0.8753244060451288,6930.601214981295
310,3.407229105331166,2753.795449588343,0.8767785170046378,6542.300847475993
311,4.5814813591096675,2025.755415541453,0.8782691411488959,6015.37739384072
312,4.279366097956416,2530.6067306667287,0.8797958367737985,5904.582391969744
313,4.198314857928668,2570.2309410859807,0.8813581514864834,5864.98614272008
314,3.074718909787195,3051.899232357754,0.8829556223393836,5738.462691029647
315,3.459991659098037,3159.324855661355,0.8845877759674092,5932.4105951370075
316,5.501771777700794,3022.020345148369,0.8862541287282156,6886.116244398005
317,4.683558080314826,2824.717179734824,0.8879541868455167,7101.422101407656
318,4.6251273673711095,2825.602451249526,0.8896874465554021,7201.560753463053
319,4.447350834915671,2576.8124159162508,0.8914533942556131,6990.162978104949
320,4.0766896717326935,2579.5547245916014,0.8932515066577338,6665.096858481052
321,3.146726125100083,2847.1726406999323,0.895081250942253,6236.354792231868
322,4.717417041925067,2352.577063947275,0.8969420849164499,6125.529635926446
323,3.871048602089747,2989.3151139993247,0.8988334571750581,6227.427790838492
324,7.576060779761282,2248.1371720784973,0.9007548072636582,6826.716104568733
325,3.9939858631602596,2375.588701572289,0.9027055658447527,6381.268139530133
326,4.924217239477742,2204.9360342747154,0.9046851548664734,6157.504838863263
327,4.017796815386346,2033.708720418132,0.9066929877338697,5639.374609280427
328,4.279240159892815,3198.3625591757636,0.908728469482731,6126.951501712099
329,5.094416515956043,2252.0869042309077,0.9107909969558854,6181.686483989592
330,4.924752484188732,2608.7381387388637,0.9128799589819299,6398.364059550465
331,4.060677277546466,2961.9046211099126,0.9149947365563322,6572.6417136656055
332,3.9902982730569203,2802.0253620965073,0.917134703024857,6626.3872814029955
333,5.03759406662756,2246.6455208403363,0.9192992242692551,6535.487633247848
334,5.170781052033779,3467.6535389913233,0.9214876588951675,7460.184442580794
335,5.859799161488079,2272.637453028181,0.9236993584221844,7483.171259230416
336,4.342715347722945,3234.47859524009,0.9259336674760034,7689.73421837851
337,2.709822656836153,1991.8451266760962,0.9281899239826318,6655.630955819156
338,6.673182346341479,3748.087842706321,0.9304674593645723,8562.193066195696
339,5.088361963403993,2814.4265856965676,0.9327655987389384,8705.32852340336
340,3.0087716819690096,2629.9789208949264,0.9350836611174352,7811.126208484446
341,3.29942710837223,2909.860426113789,0.9374209596081524,7192.9798012942465
342,3.860457914957478,1691.988461452302,0.9397768016191039,5940.904694160348
343,4.756198065255851,2589.8863260731932,0.9421504890634589,6066.778174490846
344,4.391237563976342,1731.4788576665405,0.944541318566399,5320.613708401768
345,4.86128146706027,3790.7282767166794,0.9469485816735442,6790.400355629892
346,5.273972538756772,2526.298597375933,0.9493715650608829,7046.74867607228
347,4.7665490239639405,3553.265748741833,0.9518095507461453,7881.495828674718
348,4.306286557655239,2472.7268972288834,0.9542618163015566,7507.496921923325
349,6.001373283141318,2059.3311310165086,0.9567276350679085,7133.368942347985
350,4.0209275700419,2442.9484869994258,0.9592062763698842,6573.399945465235
351,4.529767195255999,1722.8272526729766,0.9616970057325718,5732.647187863823
352,4.060865408868156,2288.2691247580374,0.9641990850991075,5421.235241444878
353,5.160639413541493,2070.2930963716053,0.966711773049375,5400.318918957774
354,4.839436021636079,2765.1344965865483,0.9692343250197071,5899.0176230851675
355,4.827368697072015,2900.898537071926,0.9717659935235134,6474.665211706785
356,5.120031678988951,2553.217228068551,0.9743060283727784,6772.884695362978
357,3.961617281360381,2682.0333591604663,0.9768536769003578,6695.423369177727
358,3.5109758117002716,2383.5018878656097,0.9794081841830102,6252.850452657173
359,5.35596950728575,2402.738593667791,0.9819687932650971,6443.499062454493
360,3.393552573003025,2890.7230220664674,0.9845347453828847,6284.434052790231
361,3.9666376874049654,3182.5481184095397,0.987105280189383,6653.2807595615795
362,4.389573862853205,2257.676637661397,0.9896796359796519,6381.854543719486
363,5.356397494733456,1148.0182734956213,0.9922570499165119,5232.589424623884
364,4.0958521552363925,2838.366759575342,0.9948367582565881,5470.84778526176
365,5.923188760834258,2779.221277070111,0.9974179965766247,6433.108610788129
366,3.954765813221479,3579.968207684101,1.0,7089.16201892908
367,4.265160896514004,2407.6238319140475,1.002582003423375,6937.524857919683
368,3.4082653919605663,2994.706002298485,1.005163241743412,6783.236860953891
369,5.29529394535396,2185.7134262108584,1.007742950083488,6632.95027056601
370,4.554400786305506,2998.625367012722,1.010320364020348,6968.393511693756
371,5.124540921135108,2446.13319590419,1.0128947198106169,6978.723659560911
372,3.9614313943828563,3315.026387739457,1.0154652546171152,7244.261614901754
373,5.420306130452805,2840.2532302175664,1.0180312067349029,7729.636850575041
374,3.6147243286644075,2780.872872418003,1.0205918158169898,7278.863272815257
375,3.594800595823949,1973.4603878530788,1.0231463230996423,6197.6869223765625
376,5.421783239175096,2146.063362336572,1.0256939716272215,6082.6221211926195
377,4.518433831002871,3596.3433191449612,1.0282340064764866,7093.5506804933375
378,5.200372794258967,2465.220498771531,1.030765674980293,7171.827342226165
379,2.8909420218609627,2469.1728651089525,1.0332882269506247,6268.8542468649
380,5.848927664229633,3191.3070060892524,1.0358009149008924,7604.138754925675
381,2.44338715301793,2678.5454460537912,1.038302994267428,6578.913027711236
382,2.8095026102051697,2009.9925450923529,1.0407937236301157,5360.291221294715
383,5.311593674736998,3387.332136640283,1.0432723649320912,7043.494665696415
384,5.058478068374496,2469.6560762686813,1.0457381836984432,7049.922746449193
385,4.138855655430253,2890.300221346777,1.0481904492538545,6995.682642288591
386,3.953846442231475,2488.666397442097,1.050628434939117,6499.144140116968
387,4.614116831036897,2569.734992585729,1.0530514183264557,6493.359526960395
388,4.394794441356932,2619.403336820819,1.055458681433601,6454.162985753004
389,5.348433988280323,2650.9690908236116,1.0578495109365411,6894.294211213396
